point_index,markov_p1,ml_mc_p1,ml_informed_markov_p1,ml_informed_markov_unsmoothed_p1,hybrid_p1,set1,set2,gm1,gm2
164,0.3869427508771719,0.27,0.43727154101244836,0.4140053784994694,0.3237936654034991,1,1,1.0,2.0
165,0.3956200022092119,0.2666666666666667,0.43575301564716673,0.4307337861066205,0.32684488991985444,1,1,1.0,2.0
166,0.42119776298502465,0.30000000000000004,0.4510500297919986,0.45932939593898403,0.3484791051940099,1,1,1.0,2.0
167,0.4710150577712249,0.3733333333333333,0.45220603041635665,0.36312932472886517,0.3980793701909325,1,1,1.0,2.0
168,0.3824875780357917,0.27,0.35626095405978697,0.30191903273873855,0.3217442858964642,1,1,1.0,3.0
169,0.37241232544225544,0.2833333333333333,0.3455143661453647,0.3662382456144404,0.3219342299138662,1,1,1.0,3.0
170,0.3803926011198564,0.33999999999999997,0.3676272816524968,0.3847384000967037,0.35292563235835406,1,1,1.0,3.0
171,0.38701475107328454,0.32333333333333336,0.38883124698171134,0.4062858964348697,0.3458341009347828,1,1,1.0,3.0
172,0.39134196248671116,0.2733333333333333,0.4089835652019558,0.4395211315959653,0.32683057854953124,1,1,1.0,3.0
173,0.3880746651210931,0.2866666666666666,0.35902917121190614,0.3091206895525066,0.3299340793405553,1,1,1.0,3.0
174,0.3780028747740882,0.30333333333333334,0.3523125228297944,0.39027874481347047,0.33270335296669695,1,1,1.0,3.0
175,0.3880746651210931,0.30000000000000004,0.3788564052469906,0.42563931142462297,0.3352298660484373,1,1,1.0,3.0
176,0.3780028747740882,0.31000000000000005,0.32660065087917334,0.30418374280032634,0.33584109241415355,1,1,1.0,3.0
177,0.3880746651210931,0.30666666666666664,0.34615768381446643,0.3091206895525066,0.3381444260690449,1,1,1.0,3.0
178,0.3780028747740882,0.2766666666666666,0.32059362594671414,0.30418374280032634,0.32193017295464826,1,1,1.0,3.0
179,0.35702730412435846,0.32666666666666666,0.2831888019129649,0.2795172306053705,0.3371916876519998,1,1,1.0,3.0
180,0.3780028747740882,0.31333333333333335,0.33269794037105127,0.3903111775004269,0.33747662880454854,1,1,1.0,3.0
181,0.3880746651210931,0.24,0.3341553375282632,0.30929887167419734,0.31699882586296846,1,1,1.0,3.0
